Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSEABZ,2002.12,Quarterly,35085,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2003.03,Quarterly,31080,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2003.06,Quarterly,37885,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2003.09,Quarterly,32041,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2003.12,Quarterly,37772,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2004.03,Quarterly,36375,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2004.06,Quarterly,35468,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2004.09,Quarterly,36692,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2004.12,Quarterly,37591,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2005.03,Quarterly,40429,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2005.06,Quarterly,42844,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2005.09,Quarterly,42599,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2005.12,Quarterly,40944,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2006.03,Quarterly,49557,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2006.06,Quarterly,50664,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2006.09,Quarterly,53449,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2006.12,Quarterly,57779,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2007.03,Quarterly,66714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2007.06,Quarterly,62791,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2007.09,Quarterly,79048,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2007.12,Quarterly,86560,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2008.03,Quarterly,82388,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2008.06,Quarterly,72784,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2008.09,Quarterly,84894,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2008.12,Quarterly,81296,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2009.03,Quarterly,82510,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2009.06,Quarterly,84493,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2009.09,Quarterly,86111,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2009.12,Quarterly,91023,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2010.03,Quarterly,95919,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2010.06,Quarterly,105116,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2010.09,Quarterly,109096,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2010.12,Quarterly,117507,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2011.03,Quarterly,143635,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2011.06,Quarterly,138075,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2011.09,Quarterly,124054,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2011.12,Quarterly,121297,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2012.03,Quarterly,122399,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2012.06,Quarterly,130959,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2012.09,Quarterly,141736,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2012.12,Quarterly,140373,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2013.03,Quarterly,125954,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2013.06,Quarterly,142587,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2013.09,Quarterly,148165,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2013.12,Quarterly,142487,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2014.03,Quarterly,140651,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2014.06,Quarterly,167759,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2014.09,Quarterly,163448,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2014.12,Quarterly,168513,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2015.03,Quarterly,166445,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2015.06,Quarterly,189729,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2015.09,Quarterly,170466,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2015.12,Quarterly,172658,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2016.03,Quarterly,173777,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2016.06,Quarterly,179335,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2016.09,Quarterly,176421,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2016.12,Quarterly,180856,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2017.03,Quarterly,182598,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2017.06,Quarterly,217856,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2017.09,Quarterly,187854,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2017.12,Quarterly,191602,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2018.03,Quarterly,186744,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2018.06,Quarterly,203111,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2018.09,Quarterly,203543,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2018.12,Quarterly,207607,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2019.03,Quarterly,202549,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2019.06,Quarterly,218221,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2019.09,Quarterly,194584,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2019.12,Quarterly,194171,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2020.03,Quarterly,193355,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2020.06,Quarterly,203607,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2020.09,Quarterly,180324,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2020.12,Quarterly,177490,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2021.03,Quarterly,182967,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2021.06,Quarterly,187438,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2021.09,Quarterly,186887,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2021.12,Quarterly,192860,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2022.03,Quarterly,196996,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2022.06,Quarterly,211366,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2022.09,Quarterly,233473,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2022.12,Quarterly,261040,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2023.03,Quarterly,283691,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2023.06,Quarterly,312492,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2023.09,Quarterly,332248,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2023.12,Quarterly,350100,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2024.03,Quarterly,366546,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2024.06,Quarterly,384920,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2024.09,Quarterly,404481,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEABZ,2024.12,Quarterly,406028,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Interest Paid
LASQ.SSEACZ,1992.09,Quarterly,76710,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1992.12,Quarterly,83096,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1993.03,Quarterly,97590,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1993.06,Quarterly,99016,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1993.09,Quarterly,86806,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1993.12,Quarterly,97051,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1994.03,Quarterly,91152,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1994.06,Quarterly,97589,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1994.09,Quarterly,97247,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1994.12,Quarterly,87774,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1995.03,Quarterly,89185,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1995.06,Quarterly,85509,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1995.09,Quarterly,86496,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1995.12,Quarterly,86191,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1996.03,Quarterly,85993,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1996.06,Quarterly,91931,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1996.09,Quarterly,90904,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1996.12,Quarterly,94619,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1997.03,Quarterly,93037,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1997.06,Quarterly,90789,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1997.09,Quarterly,86524,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1997.12,Quarterly,91714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1998.03,Quarterly,103190,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1998.06,Quarterly,122715,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1998.09,Quarterly,149226,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1998.12,Quarterly,174577,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1999.03,Quarterly,185354,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1999.06,Quarterly,188177,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1999.09,Quarterly,209588,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,1999.12,Quarterly,190327,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2000.03,Quarterly,159593,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2000.06,Quarterly,156215,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2000.09,Quarterly,168316,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2000.12,Quarterly,180696,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2001.03,Quarterly,188216,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2001.06,Quarterly,193271,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2001.09,Quarterly,190383,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2001.12,Quarterly,189114,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2002.03,Quarterly,195560,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2002.06,Quarterly,194797,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2002.09,Quarterly,202532,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2002.12,Quarterly,200393,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2003.03,Quarterly,207636,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2003.06,Quarterly,218349,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2003.09,Quarterly,220219,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2003.12,Quarterly,229257,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.03,Quarterly,220404,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.06,Quarterly,219620,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.09,Quarterly,234063,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2004.12,Quarterly,233714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.03,Quarterly,228456,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.06,Quarterly,265316,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.09,Quarterly,259304,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2005.12,Quarterly,263334,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.03,Quarterly,267816,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.06,Quarterly,287646,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.09,Quarterly,287739,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2006.12,Quarterly,285987,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.03,Quarterly,293047,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.06,Quarterly,288495,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.09,Quarterly,308563,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
LASQ.SSEACZ,2007.12,Quarterly,302524,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Seasonally Adjusted,Depreciation
